Links,Texts,Text
https://navavani.org.in/wp/archives/12797,കോവിഡ് പ്രതിരോധം പ്രതിജ്ഞാഗീതം : ശങ്കരനാരായണൻ കൊടകര,"നാശയാമഃ കോവിഡം
പാലയാമഃ ഭാരതം
വൈദ്യവര്യദേശനം
പാലയാമഃ സർവ്വദാ
സർവ്വകാര മന്ത്രണം
സർവ്വഥാ ഭജാമഹേ
ദേഹശുദ്ധി ചിത്തശുദ്ധി
സദാസ്തു മന്ത്രമീ ദൃശം
ഹസ്തമന്വഹം വയം
ക്ഷാളയാമഃ സന്തതം
ആനനം സമാവൃതം.
പ്രകല്പയാമഃ ബന്ധുരം
സോദരോSസ്തു ബാന്ധവാഃ
സമീപവാസിരസ്തു വാ
സമീപതഃ സ്ഥിതിര്‍ന്ന ഹി
പ്രകല്പയേ പ്രകല്പയേ
ലോകരക്ഷണം മദീയ –
മന്ത്രമിത്യവൈമ്യഹം
നാശയാമഃ കോവിഡം
രക്ഷയാമഃ  ഭാരതം"
https://navavani.org.in/wp/archives/12863,अभिनवनीतिसारम् – मुत्तलपुरं मोहन्दास्।,"नीतिसारमवलम्ब्य कृतम्
अभिनवनीतिसारम्
मुत्तलपुरं मोहन्दास्
प्रणम्य शैलजामाद्यम् आत्मविश्वासदायिनीं
नीतिसारं प्रवक्ष्यामि कोविदामयमुक्तये।।
Let me, at the outset, pay my due respects to Shailaja, who gives self confidence and then shall I describe the proper things to do in escaping the hardships rendered by Covid the virus, in these days.
श्रूयतामद्य कर्तव्यं श्रृत्वा चैव समाचरेत्।
आत्मनः प्रतिकूलाणुं* मा परेषु प्रसारयेत्।।
Listen to what is the proper things that should be done during this hard times. It is important to translate these into deeds. Corana virus* that you
may have acquired should not be shared with others.
अपरीक्ष्य न कर्तव्या चिकित्सा स्वयमेव च।
कदाचित् भवति सन्देहः कोविदे जलदोषवत्।।
Don’t administer medicines to yourself, without proper diagnosis. Covid, through symptoms, may sometimes be misunderstood as Common Cold.
अवश्यमनुभोक्तव्यो कष्टकाल इहागतः।
नास्ति गत्यन्तरं ह्यद्य कोरोणाणुविनाशनात्।।
We have to endure the hardships due to the current Lock Down, as we have no other option except eliminating the Corona Virus.
धान्यपोषणशीलत्वं वत्सपोषः स्वयंकृषी
पित्रोस्सेवनमुत्तमं कोरोणामयकालिकम्।।
The good things that one can do during confinement to one’s home, during the Lock Down include agricultural activities like growing crops and vegetables, caring for children and nursing parents etc.
सर्वकारो विजानाति जनोद्बोधनकष्टताम्।
नहि मूर्खा विजानन्ति कोरोणाणुकवैभवम्।।
Only those in the Government know the difficulty in building awareness among the public. Alas, many of the block-headed do not comprehend how fierce this virus situation actually is.
मूर्खैरनुयायिभिर्दुष्टजनगूढसंगमैः
द्विषतां संप्रयोगेन पार्टिर्दुष्यति च क्रमात्।।
Any party will corrupt due to followers sans sense and discretion as also due to conspiracy of foes.
आरण्यरुदितं जातं सर्वकारप्रबोधनम्।
लीयते च जनारावे रक्षकाणां प्ररोदनम्।।
The forebodings of the Government becomes mere cries in the wild. The imploring of the police too are wasted in the public noise.
अनाच्छाद्य मुखं स्वस्य हसन्तं वा भषन्तं वा
ज्वरकफबाधितश्चेत् दूरतः परिवर्जयेत्।।
Those who laugh aloud, cough or sneeze without covering the mouth and nose, as well as those who are suffering from cold and/or fever should (compulsorily) be isolated.
अर्थाः गृहे निवर्तन्ते श्मशाने पुत्रबान्धवाः
नूतनं वासमन्विष्य प्रतिनिवर्तेत कोविदः*।।
At the call of death, wealth deserts at home, relatives at the graveyard. The Covid germ* leaves a dead body and seeks a living one.
माता पिता वा शत्रुस्स्यात् कोविदेन तु बाधितः।
सभामध्ये धरेत्तस्मात् मुखावरणमुत्तमम्।।
Once one contracts Corona, even parents will be like enemies. So make it a practice to wear a good face mask when you meet others.
एकधा दशधा शतधा च सहस्रधा च
रणे पार्थशरोवृष्टिस्तथा कोविदव्यापनम्।।
The Covid spreads like the arrows from Arjun’s bow. One initially, multiplies into ten, then into hundred in flight and thousand while reaching the target.
 
हर्ताल् कदा भवति? कारणमस्य किं वा?
पेट्रोलियस्य विपणिमूल्यविवर्धनञ्च
सामूहिकं सपदिकोविदव्यापनञ्च
देवो न जानाति कुतो मनुष्यः?
The hike in petrol prices, outset of a hartal and its causes cannot be predicted. Similarly when Corona turning into pandemic proportions is not known to the Almighty. What to say then about man’s helplessness!
शकटं पञ्चहस्तेषु दशहस्तेषु वाजिनं
गजं हस्तसहस्रेषु कोरोणां दूरतस्त्यजेत्।
One should keep oneself away by five palm length from vehicle, ten lengths from horse, thousand from elephant. The distance should be even greater from Covid-affected.
मानवस्य लघुतामुदाहरन्
राष्ट्रदुर्मदमपि च संहरन्।
कोविदस्य च समीक्ष्य ताण्डवं
ज्ञायतेह विधिरेव शक्तिमान्।।
Observing the way the virus is running riot, proving that  man is insignificant and suppressing the rudeness of the monopolies of the superpowers, feel after all destiny is omnipotent.
रूपयौवनसम्पन्ने विशालकुलसंभवे
विद्याहीने च मूढे वा कोविदस्य नहि भेदः।
Covid makes no partiality among the wise and foolish, elegant and ugly,  elite, lowly, young and old.
सिंहादेकं बकादेकं शिक्षेच्चत्वारि कुक्कुटात्
वायसात् पञ्च शिक्षेच्च शतं कोविदसद्गुरोः।
We have to learn a lesson each from lion and stork, four from chicken , five from crow and hundreds from this eminent teacher called Covid 19.
अनित्यानि शरीराणि वैभवं नैव शाश्वतं
नित्यः सन्निहितो मृत्युः प्रलयकोविदादिभिः।
The body is destructible. One’s skills are perishable. The only sure and eternal thing is death, which is so close to all. It can come through Covid infection or deluge etc..
परोपि हितवान् बन्धुः बन्धुरप्यहितः परः
कोविदे मूर्च्छिते राष्ट्रैर्ज्ञायतेदं सुभाषितम्।
If an other person, though enemy , acts according to what is good for us, he is indeed the best friend. Foe is one who does what is not suited. Many countries realized the essence of this saying, when Covid 19 spread.
पुस्तकस्थापिता विद्या परदेशगतः पुत्रः
परहस्तगतं वित्तं किं कृते कोविदागते?
Once Covid strikes, what use is there of the wisdom only in books, a son in a far away country or one’s money that is in other’s possession!
मरणान्तानि वैराणि प्रणतान्ता हि कोपिता
याचितान्तञ्च गौरवम् एवं वदति कोविदः ।
Covid says: With death ends all enmity, Anger dies with humility, Self Respect when forced to beg. (We have seen how many “cleverer than thou’ attitude of many monopoly nations turning into humble request)"
https://navavani.org.in/wp/archives/12580,वृत्तपरिचयः – श्री शङ्करनारायणः आनक्करा।,
https://navavani.org.in/wp/archives/12361,नववाणी संस्कृत चलच्चित्रोत्सवः २०२०,"NAVAVANI SANSKRIT SHORT FILM FESTIVAL
 
 
NOTICE   click here……"
https://navavani.org.in/wp/archives/12421,कविता – जयतात् मङ्गले धन्ये।,"*जयतात् मङ्गले धन्ये।*
संस्कृतस्य प्रसाराय
संस्कृतेर्वर्धनाय च।
समुत्पन्ना नवा वाणी
सर्वचित्तापहारिणी।।१।।
तमसो मा प्रापय ज्योतिं
घोषयन्ती सुसंस्कृता।
शुभदा जालपुटे सन्ना
सङ्गमग्रामसम्भवा।।२।।
नववाणी नवा रम्या
सज्जनानन्ददायिका।
पूर्णचन्द्रप्रभायुक्ता
चन्दनार्द्रसुशीतला।।३।।
समस्तेषु च लोकेषु
सजीवा शान्तरूपिणी।
अङ्गुलीस्पर्शमात्रेण
त्वागमिष्यति सेविका।।४।।
यत्नेन जनिता सेयं
संगमग्रामवासिनाम्।
संस्कृताध्यापकानां मे
सर्वेषां सहकारिणाम्।।५।।
यत्रास्त्यचञ्चला बुद्धि-
रुद्यमो मेरुसन्निभः।
जिज्ञासा च जिगीषा च
तत्र श्रीरिति निश्चिता।।६।।
शतशो/ध्यापकाः लोके
पठितारश्च सहस्रशः।
भाषाप्रणयिनश्चास्याः
संस्थायाः सेवने रताः।।७।।
सङ्गमेशकटाक्षेण
साधूनां चोदनेन च।
वाणीयमतुला भूया-
दासूर्यचन्द्रतारकम्।।८।।
पालकः पोषकस्तस्याः
जोसाख्यः सज्जनो बुधः।
नीरवं कुरुते कर्म
मन्दमारुतसन्निभः।।९।।
जयतात् मङ्गले धन्ये
विमले सप्रयोजिके।
निस्वार्थे निस्तुले बाले
संस्कृतचन्द्रिकास्रवे।।१०।।
*विजयन् वी पट्टाम्बी।*
इरिङ्ङालक्कुटा
११-०२-२०२०"
https://navavani.org.in/wp/archives/12214,नववर्षगीतम् – विजयन् वि. पट्टाम्बि।,"नववर्षं सामोदं भुवनं मे प्राप्तं
शान्तमिदं चित्तं तु सन्तोषपूर्णम्।
नानाजनततिभरितो मामकदेशो
मधुभरितकुसुमयुतमतुलमुद्यानम्।।
हेैन्दव क्रैस्तव जनततिरिह नित्यं
सन्तोषभावेन वसति चिरकालम्।
इस्लाम पार्सी सिख् बौद्धजनाश्चात्र
सोदरभावेन सन्तोषचित्ताः।।
किमेषा घोषणा सर्वत्र देशे
किमेतच्चित्तं मे सोद्वेगपूर्णम्।
निवसन्ति मम देशे ये ये बहुकालं
तैरेव नागरिकजनतात्र सत्यम्।।
कुरुत नहि सोदराः दुःखं हृदि नित्यं
मानसमनुपमसागरकल्पम्।
नैवात्र भीतिः नैवात्र कोपो
नैवात्र मात्सर्यरोषाग्निबाधा।।
भवतु मे देशोयं मुदभरितं नित्यं
जनततिः सर्वथा सोदरकल्पा।
नहि कलहो नहि द्वेषो भीषणाश्चत्र
सकलजनहृदयमिह शान्ततामेतु।।"
https://navavani.org.in/wp/archives/10463,संस्कृतशिक्षणपाठाः।,"രാഷ്ട്രീയ സംസ്കൃത സന്‍സ്ഥാന്‍ തയ്യാറാക്കിയ സംസ്കൃതസംഭാഷണ പാഠങ്ങള്‍ ആഴ്ചയില്‍ ഒന്നുവീതം ഈ പേജില്‍ പ്രസിദ്ധീകരിക്കുന്നു. സംസ്കൃതാധ്യാപകരും വിദ്യാര്‍ത്ഥികളും ഇത് പരമാവധി പ്രയോജനപ്പെടുത്തുമല്ലോ…
EPISODE – 15 (16-11-2019)

 
കൂടുതല്‍ പാഠങ്ങള്‍ക്കായി ഇവിടെ ക്ലിക് ചെയ്യുക…"
https://navavani.org.in/wp/archives/8110,व्याकरणपाठाः – प्रोफ. नारायणन् नम्पूतिरिः।,व्याकरणपाठाः – प्रोफ. नारायणन् नम्पूतिरिः। ……click here
https://navavani.org.in/wp/archives/11561,जयतात् कोमलकेरलधरणि।,"जय जय मामक सुभगे ललिते
जयतात् कोमलकेरलधरणि।
मामक जननि भार्गवतनये
वीर्यवतां नरसुहृदां मातः।।
                            (जय जय मामक….
केरकरम्बित सुन्दरगात्रे
कोकिलततिभरसुमुखि पवित्रे।
मधुरम्भरितैराम्रफलैश्च
ह्यधिकतरं खलु वासितभूमि!
                                 ( जय जय मामक…..
कर्षकमित्रैः पालितभुवने
हर्षभरैश्चोद्यमसहितैः।
वर्षावर्धितधान्यधने मां
तुष्ट्या नितरां पालय जननि!
                                     (जय जय मामक…….
तटिनीजलगणभरितो वातः
मधुरो मन्दं वाति च रुचिरम्।
पत्रसमृद्धैमस्तकभारै-
र्मदभरकेलिमनृत्यन् केराः।।
                                   (जय जय मामक……….
सागरवीचिभिरनुवेलं किल
केरलतीरमिदं खलु सुभगम्।
कलकलनिनदैवीचिभिरधुना
कमनीयाभिः पुलकितगात्रे!
                                        (जय जय मामक…….."
https://navavani.org.in/wp/archives/10371,विजयश्रीलालिताः स्युः।,"विद्यालयीय नववर्षाय शुभाशंसा-
कविता – विजयन् वि. पट्टाम्बि
ज्येष्ठमासीयोfयं कालः समागतस्ततः सर्वे
विद्यालयाः बहु सज्जाः छात्रपूर्णाश्च।
                                             (ओ तित्तित्तारा…..)
वायुर्जातो महाशीतः जलदमालाश्च पुनः
वियदङ्गणेषु चित्रं रचितवत्यः।
                                              (ओ.. तित्तित्तारा…)
बालिकाबालकास्सर्वे भरितामोदेन साकं
महितविद्यालयेषु मिलितवन्तः।
                                              (ओ तित्तित्तारा…)
पठनं हा समारब्धं बहुविधलीलाश्चाथ
कथागङ्गा प्रवहति गुरुमुखाशच्च।
                                               (ओ तित्तित्तारा…)
संस्कृतं पठत छात्राः जीवेयुश्च संस्कृताय
सर्वेभ्यश्च सुखं भूयाज्जगति नित्यम्।
                                               (ओ तित्तित्तारा…)
नववाण्याः साहाय्येन जयिनस्स्युः पठनेषु
विजयश्रीलालिता स्युः विना विलम्बम्।।
                                                (ओ तित्तित्तारा…)"
https://navavani.org.in/wp/archives/9759,എസ്.എസ്.എല്‍.സി പരീക്ഷ – ഒരവലോകനം – C C SURESHBABU,"ഇത്തവണത്തെ എസ്.എസ്.എല്‍.സി പരീക്ഷ – ഒരവലോകനം –
തയ്യാറാക്കിയത് C C SURESHBABU GMHSS NADAVARAMBA, IRINJALAKUDA
2019 മാര്‍ച്ച് മാസം 13 ന് ആരംഭിച്ച എസ്.എസ്.എല്‍.സി പരീക്ഷയുടെ ആദ്യദിനം സംസ്കൃതപരീക്ഷ പൊതുവെ കുട്ടികള്‍ക്ക് കുളിര്‍മഴപോലെയായിരുന്നു എന്നാണ് വിലയിരുത്തപ്പെടുന്നത്. മോഡല്‍ പരീക്ഷയുടെ പാറ്റേണില്‍തന്നെ ചോദ്യങ്ങള്‍ വന്നു എന്നതും എല്ലാ കുട്ടികള്‍ക്കും ആത്മവിശ്വാസത്തോടെ പരീക്ഷയെഴുതാന്‍ കാരണമായിട്ടുണ്ട്. ചോദ്യപേപ്പര്‍ വായിച്ചപ്പോള്‍തന്നെ ഉണ്ടായ ആശ്വാസം തുടര്‍ന്നുള്ള പരീക്ഷകളെക്കുറിച്ചുള്ള പിരിമുറുക്കം കുറയ്ക്കുവാനും ഒട്ടൊന്നുമല്ല  സഹായിച്ചിട്ടുള്ളത്.
1. कोष्ठकात् चतुर्णां समुचितमुत्तरं चित्वा लिखत। എന്ന ആദ്യത്തെ ചോദ്യത്തിന്റെ ഓരോ ഉത്തരത്തിനും 1 മാര്‍ക്ക് വീതം.
2. രണ്ടാമത്തെ വിഭാഗത്തില്‍ मधुमान् नो वनस्पतिः എന്ന പാഠഭാഗത്തില്‍നിന്നും സസ്യവിഭാഗങ്ങളെ ഓര്‍മ്മപ്പെടുത്തുന്ന ചോദ്യങ്ങളാണുള്ളത്
मञ्जूषातः पदानि स्वीकृत्य पट्टिकां पूरयत।
3.വളരെ ലളിതമായ ചോദ്യമാണ്  उदाहरणानुसारं पदच्छेदं लिखत।
ഉത്തരം         काव्येषु + अन्यतमः
4. വിഗ്രഹവാക്യം എഴുതാനുള്ള ചോദ്യത്തിന് धनम् अस्य अस्तीति धनी എന്നാണ് എഴുതേണ്ടത്.
5. अधोदत्ताद् वाक्यात् क्त्वान्त-ल्यबन्त-तुमुन्नन्तानि अव्ययानि चित्वा लिखत।
6. 6 മുതല്‍ 9 വരെയുള്ള ചോദ്യങ്ങളില്‍ ഏതെങ്കിലും 3 എണ്ണത്തിന് മാത്രം ഉത്തരമെഴുതിയാല്‍ മതി
अधोदत्तं श्लोकं पठित्वा समुचितमाशयं चित्वा लिखत എന്ന ചോദ്യം ईशोपदेशः എന്ന പാഠഭാഗത്തിലെ ഒന്നാമത്തെ ശ്ലോകമാണ്.
ഇതിന്റെ ശരിയുത്തരം धर्माचरणम् आत्मनिर्वृत्यर्थमेव भवेत् എന്നതാണ്.
7. सूचनानुसारं गद्यक्रमं लिखत എന്ന ചോദ്യത്തില്‍ കൊടുത്തിരിക്കുന്നത് प्राप्य वरान् निबोधत എന്ന പാഠഭാഗത്തിലെ രണ്ടാമത്തെ ശ്ലോകമാണ്. വിട്ടപോയ ഭാഗങ്ങള്‍ പൂരിപ്പിച്ചാല്‍ മതിയാകും
ഉത്തരം
यः तु सदा अयुक्तेन मनसाअविज्ञानवान् भवति तस्य इन्द्रियाणि सारथेः दुश्टाश्वानि इव अवश्यानि ।
8. उदाहरणानुसारं वाक्यं परिवर्त्य लिखत
यद्यपि वृक्षे अनेकानि फलानि सन्ति तथापि कानिचिद् उपयोगशून्यानि भवन्ति എന്നാണ് എഴുതേണ്ടത്.
9.  अधोदत्त वाक्यात् शत्रन्तं शानजन्तं च विविच्य लिखत
10, 11, 12 എന്നീ ചോദ്യങ്ങളില്‍ നന്നായി ഉത്തരമെഴുതാവുന്ന ഏതെങ്കിലും രണ്ടെണ്ണത്തിനു മാത്രമെ ഉത്തരമെഴുതേണ്ടതുള്ളൂ.
10. सूचनाः उपयुज्य कुमारसम्भवम् अधिकृत्य लघूपन्यासं लिखत।
ഈ ചോദ്യം ഏഴാമത്തെ പാഠമായ കാവ്യമുക്താവലിഃ എന്ന പാഠഭാഗത്തെ ആശ്രയിച്ചാണ്. സൂചനകള്‍ ഉപയോഗിച്ച് വാക്യഘടന പാലിച്ചുകൊണ്ട് എഴുതാന്‍ കഴിയുന്ന കുട്ടികള്‍ക്ക് മുഴുവന്‍ മാര്‍ക്കും നേടാന്‍ കഴിയും.
11.  പ്രാപ്യ വരാന്‍ നിബോധത എന്ന പാഠഭാഗത്തില്‍ നിന്നുള്ള ഒന്നാമത്തെ ശ്ലോകവും അതില്‍നിന്നുള്ള നാല് ചോദ്യങ്ങളുമാണ് ഇത്. താഴെക്കൊടുത്തിട്ടുള്ള രൂപത്തില്‍ ഉത്തരമെഴുതിയാല്‍ മുഴുവന്‍ മാര്‍ക്കും ലഭിക്കും.
क. मूढाः अविद्यायामन्तरे वर्तमानाः भवन्ति।
ख. वर्तमानाः, मन्यमानाः, दद्रमन्यमानाः, नीयमानाः।
ग. अन्धेन एव
घ. अज्ञानम्, अविद्या
12. സൂചനയനുസരിച്ച് ജീവചരിത്രം എഴുതാനുള്ള ചോദ്യത്തിന് നാലു മാര്‍ക്കാണ്. ക്ലാസ്സില്‍ ധാരാളം ജീവചരിത്രങ്ങള്‍ തയ്യാറാക്കി പരിചയമുള്ള കുട്ടികളാണ്. ആയതിനാല്‍ മിക്കവര്‍ക്കും ഈ ചോദ്യം നല്ല രീതിയില്‍ അഭിമുഖീകരിക്കാന്‍ കഴിയും.
13. പ്രാദേശികഭാഷയിലേക്ക് വിവര്‍ത്തനം ചെയ്യാനുള്ള ചോദ്യമാണ് ഇത്. അഞ്ച് മാര്‍ക്കും ലഭിക്കണമെങ്കില്‍ നല്ല പോലെ ശ്രദ്ധിക്കണം. ഖണ്ഡിക രണ്ടുമൂന്നാവര്‍ത്തി നല്ലപോലെ വായിച്ചു നോക്കണം.
ഉത്തരം – രാഷ്ട്രങ്ങളുടെ പരസ്പരമുള്ള നല്ലബന്ധം ലക്ഷ്യമാക്കി സ്ഥാപിക്കപ്പെട്ട സംഘടനയാണ് ഐക്യരാഷ്ട്രസഭ. വിദ്യാഭ്യാസം, ശാസ്ത്രം, സംസ്കാരം എന്നിവകളിലൂടെ ഉയര്‍ന്ന് വിശ്വശാന്തിയും സുരക്ഷയും സ്ഥാപിക്കുന്നതിനുവേണ്ടി ഈ സംഘടന പ്രവര്‍ത്തിക്കുന്നു. 1945-ല്‍  പ്രവര്‍ത്തനമാരംഭിച്ച ഈ സംഘടനയില്‍ ഇപ്പോള്‍ 193 അംഗരാജ്യങ്ങള്‍ ഉണ്ട്. ഇതിന്റെ ഇപ്പോഴത്തെ സെക്രട്ടറിയാണ് അന്റോണിയോ ഗുട്ടറസ്.
14 മുതല്‍ 16 വരെയുള്ള ചോദ്യങ്ങളില്‍ ഏതെങ്കിലും രണ്ടെണ്ണത്തിന് മാത്രം ഉത്തരമെഴുതിയാല്‍ മതിയാകും.
14.सूचनाः उपयुज्य लघूपन्यासं लिखत।
विगतानुशयःഎന്ന പാഠഭാഗത്തില്‍നിന്നും കുട്ടികള്‍ ഏറെ പ്രതീക്ഷിച്ചിരുന്ന ഒരു ചോദ്യമാണ് ഇത്. സൂചനകള്‍ അനുസരിച്ച് വാക്യഘടനയോടെ എഴുതുവാന്‍ ശ്രദ്ധിക്കണം. ശീര്‍ഷകം നല്‍കണം
15. गद्यांशं पठित्वा प्रश्नानां उत्तराणि लिखत।
मातृका-
क. साहित्यरचनायाः वैशिष्ट्यं पुरस्कृत्य ज्ञानपुरस्कारः दीयते।
ख. १९६५ तमे वर्षे ज्ञानपीठपुरस्कारः इदं प्रथमतया प्रदत्तः।
ग. केरलीयाः ज्ञानपुरस्कारजेतारः जि.शङ्करक्कुरुप्प्, एस्.के पॊट्टेक्काट्ट्, एम्.टि वासुदेवन् नायर्, ओ.एन.वि. कुरुप्प् च भवन्ति।
घ. संस्कृतभाषायां ज्ञानपीठपुरस्कारेण समादृतः भवति डा. सत्यवत्रशास्त्री।
16. मञ्जूषायाः साहाय्येन सम्भाषणं पूरयत। അല്‍പ്പം സങ്കീര്‍ണമായ ചോദ്യമാണിതെങ്കിലും വേണ്ടത്ര സമയമെടുത്ത് സംഭാഷണം പൂര്‍ണ്ണമായി പലവട്ടം വായിച്ചാല്‍ മൂഴുവന്‍ മാര്‍ക്കും നേടാവുന്ന ചോദ്യമാണിത്.
ഉത്തരം
शृगालभार्या – भद्रे मया साकम् आगच्छ।
अजा – न भोः, मम बान्धवाः तव भर्त्रा मारिताः।
शृगालभार्या – मा भैषीः, मम भर्ता मृतः।
अजा – भवत्याः भर्ता कुटिलचित्तः । अहं निश्चयेन नागच्छामि।
शृगालभार्या – नैव प्रिये, सत्यं वदामि।
अजा – तर्हि भवति अग्रे गच्छतु।
      *                    *                     *"
https://navavani.org.in/wp/archives/9248,अद्वैत-विशिष्टाद्वैत-द्वैत-शुद्धाद्वैतादीनाम् मिथः समानता भेदाश्च – शङ्करनारायणः।,अद्वैत-विशिष्टाद्वैत-द्वैत-शुद्धाद्वैतादीनाम् मिथः समानता भेदाश्च – शङ्करनारायणः।
https://navavani.org.in/wp/archives/8262,त्यागिवर्यः – कविता – विजयन् वि. पट्टाम्बि।,"त्यागिवर्यः।                     जीवन्नस्ति सदा चित्ते
महात्मा जननायकः।
अहिंसावादिने तस्मै
त्यागिवर्याय मे नमः।।
अहिंसा परमो धर्म
इत्येवं येन दर्शितम्।
महात्ममे नृवर्याय
गान्धिने मे नुतिस्सदा।।
आदरं कांक्षते नैव
स्थानमानादिकं पुनः।
सत्यं दानं तथा त्यागः
सर्वं तेन सुकांक्षितम्।।
एकं वस्त्रं शरीरे तु
मुखे तदुपलोचनम्।
ललितं जीवनं तस्य
कोfस्ति लोकेषु तत्समः।।
मनसा वचसा चापि
कर्मणा विपुलेन च।
जीवनं नीतवान् लोके
सर्वेभ्यो हितमाचरन्।।
जपन्तं राम रामेति
सर्वलोकहिताय तम्।
गुरुश्रेष्ठं सदा वन्दे
देवतासमयोगिनम्।।
जीजीवेत्स महात्यागी
जनानां चित्तसद्मनि।
वासं क्वान्यत्र सः कुर्या-
दासूर्यचन्द्रतारकम्।।"
https://navavani.org.in/wp/archives/8200,कुन्नंकुलम् उपजिल्ला छात्रशिल्पशाला – २०१८-१९,कुन्नंकुलम् उपजिल्ला छात्रशिल्पशाला – २०१८-१९ – दृश्यानि…….
https://navavani.org.in/wp/archives/7954,तस्मै श्री गुरवे नमः।,"तस्मै श्री गुरवे नमः  विजयन् वि. पट्टाम्बि।

गुरुः ब्रह्मेति सङ्कल्पो भारतेषु प्रवर्धते
पुरुषस्यास्य संसृष्टौ गुरुरेव हि शक्तिमान्।
अध्येता ध्यानशीलश्च परिष्कर्ता तथा पुनः
कथाप्राणसमत्वाच्च सो∫ध्यापक इहोच्यते।
हितानुभवदाता स छात्रेभ्यो मार्गदर्शकः
दोषाणां परिहर्ता च समदर्शी सत्यवागपि।
मनसा कर्मणा वाचा  छात्राणामुन्नतिं बहु
सततं कांक्षते योगी निस्पृहः सत्यपालकः।
आचार्यो भावनायुक्तः कलाकारश्च सात्विकः
आशयग्रहणे दक्षो वाग्मी च क्षमायुतः।
हारकः छात्रचित्तानां वर्धको मूल्यसंस्कृतेः
चोदकः साधुवृत्तीनां नाशको दुष्टकर्मणः।
पाठ्यांशान् सम्यगासूत्र्य यथाकालं सविस्तरं
छात्रस्तरानुसारञ्च पाठ्यते तेन धीमता।
पठनानुभवांस्तूर्णं मधुरैरनुभवैः समं
समायोज्य यथाकालं सन्ददाति स पण्डितः।
कालिकासु च वृत्तिषु यथाशक्ति यथोचितं
छात्रशक्तिं समायोज्य लोकानुद्धरते गुरुः।
छात्राणां प्रियमित्राणां चित्तपद्मेषु संश्रयन्
कल्पान्तं जीवति प्राज्ञः पितृकल्पो नराग्रणीः।
किं कर्म किमकर्मेति साधुबोधप्रदायिने
उपदेशकवर्याय तस्मै श्री गुरवे नमः।"
https://navavani.org.in/wp/archives/6954,निवापाञ्जलिः – हरिप्रसाद् वि.टि.,ഡോ.സുകുമാർ അഴീക്കോടിന്റെ മരണത്തിൽ അനുശോചിച്ചുകൊണ്ട്  എഴുതിയ കവിത
https://navavani.org.in/wp/archives/6734,भवन्तु छात्राः पठनेषु तृप्ताः। – वि. विजयन् पट्टाम्बि।,"विद्यालयीयो नववर्ष एषः
समागतो हर्षभरेण वेगात्।
सुखेन सर्वे प्रविशन्तु तानि
विद्यागृहाणि बहुसुन्दराणि।।
 
पठन्तु ते संस्कृतपाठजालं
धर्माश्रितं साधुजनैश्च पाठ्यम्।
वाणी नवेयं तवमित्रतुल्या
सहायिका स्यात् पठनेषु नित्यम्।।
 
इदं च aap संस्कृतबन्धुतुल्यं
सुनिर्मितं संगमग्राममुख्यैः।
कुर्वत् सुपाठ्यं सुकरं च सर्वं
प्रशोभते सर्वकरेषु नित्यम्।।
 
पठन्तु बालाः ललितां स्वभाषां
कथाप्रपञ्चेन विभूषितां ताम्।
सुभाषितानां मधुना च मत्ताः
भवन्तु छात्राः  पठनेषु तृप्ताः।।"
https://navavani.org.in/wp/archives/6730,കൃഷ്ണപ്രപത്ത്യഷ്ടകം – ശങ്കരനാരായണന്‍,"വംശീസംഗീത സംലീനം
രാധായാ: രമണം ഹരിം
ആർത്തദു:ഖഹരം ദേവം
കൃഷ്ണമേവ സമാശ്രയേ
പുരുഷാർത്ഥപ്രദം സാക്ഷാ-
ദുരുസന്തോഷ ഹേതുകം
അരവിന്ദാസനാസീനാ-
 രാധ്യപാദം സമാശ്രയേ
രമാരാമേ ഭ്രമത്ഭൃംഗം
രമണീയതനും ഹരിം
വിരമായ മദാദീനാം
കൃഷ്ണമേവ സമാശ്രയേ
ഉർവ്വീശൈരഭിവന്ദ്യം തം
ശർവ്വസംസ്തുത വൈഭവം
സർവ്വവ്യാധി ഹരം ദേവം
കൃഷ്ണമേവ സമാശ്രയേ
യോഗതത്വവിദം സാക്ഷാ-
ദ്യോഗിഹൃദ്പത്മ വാസിനം
ഭോഗീശശായിനം ദേവം
കൃഷ്ണമേവ സമാശ്രയേ
കർമ്മയോഗരതം നിത്യം
ശർമ്മസന്ദായകം വിഭും
കർമദോഷവിനാശായ
കൃഷ്ണമേവ സമാശ്രയേ
ഗുരുവാതോത്ഥസം പീഡാ
പരിഹാരപരായണം
ഗുരുവായുപുരാധീശം
ഗരുഡധ്വജമാശ്രയേ
കിംകരായിതത്രൈലോകം
ശങ്കരാദ്യൈ സ്തുതം ഹരിം
ഓംകാരവേദ്യം തം ദേവം
കൃഷ്ണമേവ സമാശ്രയേ
മാധവോമാധവം ശ്രീമത്
മധുസൂദനമീശ്വരം
ബുധസംഗമ പ്രാപ്ത്യർത്ഥം
മാധവം തം സമാശ്രയേ
ഫലശ്രുതി
ഇത്യേവം കീർത്തനീയസ്യ
കൃഷ്ണസ്വാദ്ഭുതകർമ്മണ:
യ: സ്തൗതി ചരിതം ദിവ്യം
തസ്യ സർവ്വം ശുഭം ഭവേത്
ശ്രീകൃഷ്ണാർപ്പണ മസ്തു"
